protein,deltaG,pred_deltaG,ddG,pred_ddG
HEEH_KT_rd6_0793,1.9965677,-1.8983693,-1.0000706,0.001926899
HEEH_KT_rd6_0793,1.8167095,-1.9125752,-1.1799288,-0.012279034
HEEH_KT_rd6_0793,1.1115146,-1.9100695,-1.8851237,-0.009773254
HEEH_KT_rd6_0793,0.60909605,-1.9608364,-2.3875422,-0.0605402
HEEH_KT_rd6_0793,1.1162636,-1.8490479,-1.8803747,0.051248312
HEEH_KT_rd6_0793,1.3030906,-1.688421,-1.6935477,0.2118752
HEEH_KT_rd6_0793,1.6400692,-1.8233716,-1.356569,0.07692456
HEEH_KT_rd6_0793,1.420753,-1.7784994,-1.5758853,0.12179685
HEEH_KT_rd6_0793,1.3622009,-1.8214681,-1.6344374,0.0788281
HEEH_KT_rd6_0793,1.3653427,-1.9123094,-1.6312956,-0.012013197
HEEH_KT_rd6_0793,1.4436682,-1.8369694,-1.55297,0.063326836
HEEH_KT_rd6_0793,0.50841236,-1.8625231,-2.488226,0.037773132
HEEH_KT_rd6_0793,-0.30686828,-1.9308095,-3.3035066,-0.030513287
HEEH_KT_rd6_0793,-0.42659187,-1.9347539,-3.4232302,-0.034457684
HEEH_KT_rd6_0793,-0.21531598,-1.926559,-3.2119544,-0.02626276
HEEH_KT_rd6_0793,0.6398199,-1.9371953,-2.3568184,-0.03689909
HEEH_KT_rd6_0793,-0.3296692,-1.9522357,-3.3263075,-0.051939487
HEEH_KT_rd6_0793,0.24326627,-1.933229,-2.753372,-0.03293276
HEEH_KT_rd6_0793,-0.26326665,-1.9608383,-3.2599049,-0.060542107
HEEH_KT_rd6_0793,-0.050133787,-1.9134383,-3.046772,-0.013142109
HEEH_KT_rd6_0793,-0.17286904,-1.9435115,-3.1695073,-0.043215275
HEEH_KT_rd6_0793,-0.033343226,-1.9394817,-3.0299816,-0.039185524
HEEH_KT_rd6_0793,-0.12441823,-1.9834929,-3.1210566,-0.08319664
HEEH_KT_rd6_0793,0.58763045,-1.9217134,-2.4090078,-0.021417141
HEEH_KT_rd6_0793,0.95724756,-1.9020259,-2.0393908,-0.0017297268
HEEH_KT_rd6_0793,0.5289445,-1.9296312,-2.4676938,-0.029335022
HEEH_KT_rd6_0793,0.9687889,-1.9368539,-2.0278494,-0.036557674
HEEH_KT_rd6_0793,1.7582963,-1.9236178,-1.238342,-0.023321629
HEEH_KT_rd6_0793,1.694547,-1.8773122,-1.3020912,0.022984028
HEEH_KT_rd6_0793,-0.612366,-2.0098143,-3.6090043,-0.10951805
HEEH_KT_rd6_0793,2.3391824,-1.875176,-0.6574559,0.025120258
HEEH_KT_rd6_0793,1.7595633,-1.8900318,-1.237075,0.010264397
HEEH_KT_rd6_0793,1.9934537,-1.8484135,-1.0031846,0.051882744
HEEH_KT_rd6_0793,1.4689602,-1.881134,-1.5276781,0.019162178
HEEH_KT_rd6_0793,2.5079134,-1.8277407,-0.48872495,0.07255554
HEEH_KT_rd6_0793,2.300787,-1.9089065,-0.6958513,-0.008610249
HEEH_KT_rd6_0793,0.5552956,-1.8645325,-2.4413428,0.03576374
HEEH_KT_rd6_0793,1.3988608,-1.8555889,-1.5977775,0.0447073
HEEH_KT_rd6_0793,1.8320925,-1.9170923,-1.1645458,-0.016796112
HEEH_KT_rd6_0793,1.8152152,-1.862392,-1.1814231,0.037904263
HEEH_KT_rd6_0793,2.3838155,-1.8619213,-0.6128228,0.0383749
HEEH_KT_rd6_0793,1.9865453,-1.7840414,-1.010093,0.11625481
HEEH_KT_rd6_0793,0.83098364,-1.8817616,-2.1656547,0.01853466
HEEH_KT_rd6_0793,0.99186707,-1.8499475,-2.0047712,0.05034876
HEEH_KT_rd6_0793,1.7868009,-1.9246092,-1.2098374,-0.024312973
HEEH_KT_rd6_0793,1.8989462,-1.9132109,-1.0976921,-0.012914658
HEEH_KT_rd6_0793,1.940679,-1.8751674,-1.0559593,0.025128841
HEEH_KT_rd6_0793,0.08506545,-1.8672948,-2.911573,0.033001423
HEEH_KT_rd6_0793,0.94221777,-1.8641925,-2.0544205,0.036103725
HEEH_KT_rd6_0793,1.0112575,-1.8616128,-1.9853808,0.038683414
HEEH_KT_rd6_0793,1.6755916,-1.8477578,-1.3210467,0.052538395
HEEH_KT_rd6_0793,1.2151388,-1.7950425,-1.7814995,0.1052537
HEEH_KT_rd6_0793,1.3071457,-1.831882,-1.6894926,0.06841421
HEEH_KT_rd6_0793,0.67584926,-1.8449864,-2.320789,0.055309772
HEEH_KT_rd6_0793,0.9493551,-1.9248052,-2.0472832,-0.024508953
HEEH_KT_rd6_0793,0.3365594,-1.964036,-2.660079,-0.06373978
HEEH_KT_rd6_0793,1.0979025,-1.9085741,-1.8987358,-0.008277893
HEEH_KT_rd6_0793,1.0882403,-1.8450875,-1.908398,0.055208683
HEEH_KT_rd6_0793,0.98342735,-1.9569168,-2.013211,-0.056620598
HEEH_KT_rd6_0793,0.8188755,-1.9669058,-2.1777627,-0.06660962
HEEH_KT_rd6_0793,0.35090396,-1.9438024,-2.6457343,-0.043506145
HEEH_KT_rd6_0793,0.6449937,-1.9361,-2.3516445,-0.035803795
HEEH_KT_rd6_0793,0.746225,-1.8970709,-2.2504134,0.0032253265
HEEH_KT_rd6_0793,0.83803916,-1.9261968,-2.1585991,-0.025900602
HEEH_KT_rd6_0793,1.1069235,-2.004588,-1.8897148,-0.10429168
HEEH_KT_rd6_0793,-0.70964843,-2.0164456,-3.7062867,-0.116149426
HEEH_KT_rd6_0793,1.7983967,-1.6783385,-1.1982416,0.22195768
HEEH_KT_rd6_0793,2.5283966,-1.8564658,-0.4682417,0.043830395
HEEH_KT_rd6_0793,1.680624,-1.8917584,-1.3160143,0.008537769
HEEH_KT_rd6_0793,1.9084973,-1.8809204,-1.088141,0.019375801
HEEH_KT_rd6_0793,2.2467427,-1.8573451,-0.7498956,0.042951107
HEEH_KT_rd6_0793,1.261509,-1.8909264,-1.7351294,0.00936985
HEEH_KT_rd6_0793,2.6919017,-1.8626013,-0.3047366,0.03769493
HEEH_KT_rd6_0793,2.4142494,-1.886344,-0.5823889,0.013952255
HEEH_KT_rd6_0793,1.6812702,-1.9042554,-1.315368,-0.003959179
HEEH_KT_rd6_0793,1.8911989,-1.8498559,-1.1054394,0.05044031
HEEH_KT_rd6_0793,1.1234603,-1.8340974,-1.873178,0.066198826
HEEH_KT_rd6_0793,2.9535363,-1.8356814,-0.043102026,0.06461477
HEEH_KT_rd6_0793,2.5627096,-1.8066263,-0.43392873,0.09366989
HEEH_KT_rd6_0793,2.479932,-1.8194818,-0.5167062,0.08081436
HEEH_KT_rd6_0793,2.7023597,-1.8166065,-0.29427862,0.08368969
HEEH_KT_rd6_0793,2.288745,-1.7584217,-0.7078934,0.14187455
HEEH_KT_rd6_0793,2.3424304,-1.7824433,-0.65420794,0.117852926
HEEH_KT_rd6_0793,2.4315844,-1.8096669,-0.56505394,0.09062934
HEEH_KT_rd6_0793,-0.012266459,-1.8950305,-3.0089047,0.0052657127
HEEH_KT_rd6_0793,2.8411458,-1.6336641,-0.15549254,0.26663208
HEEH_KT_rd6_0793,1.6197523,-1.8233681,-1.376886,0.07692814
HEEH_KT_rd6_0793,1.7375665,-1.8655505,-1.2590718,0.034745693
HEEH_KT_rd6_0793,1.6566731,-1.8567972,-1.3399652,0.043498993
HEEH_KT_rd6_0793,1.2391055,-1.8430066,-1.7575328,0.0572896
HEEH_KT_rd6_0793,1.4476582,-1.8060927,-1.5489801,0.09420347
HEEH_KT_rd6_0793,1.6347859,-1.8218193,-1.3618524,0.078476906
HEEH_KT_rd6_0793,1.8846216,-1.8620386,-1.1120167,0.0382576
HEEH_KT_rd6_0793,1.5860628,-1.8717327,-1.4105755,0.0285635
HEEH_KT_rd6_0793,1.8241131,-1.8844624,-1.1725252,0.015833855
HEEH_KT_rd6_0793,0.5131146,-1.8618708,-2.4835238,0.038425446
HEEH_KT_rd6_0793,1.7899853,-1.8113253,-1.206653,0.0889709
HEEH_KT_rd6_0793,2.2447736,-1.6683352,-0.7518647,0.23196101
HEEH_KT_rd6_0793,2.0207574,-1.8087397,-0.97588086,0.09155655
HEEH_KT_rd6_0793,2.0845177,-1.7914388,-0.9121206,0.10885739
HEEH_KT_rd6_0793,2.0758543,-1.6944954,-0.920784,0.20580077
HEEH_KT_rd6_0793,1.8429078,-1.7208314,-1.1537305,0.17946482
HEEH_KT_rd6_0793,1.9169284,-1.6123925,-1.0797099,0.28790367
HEEH_KT_rd6_0793,1.3583553,-1.8137732,-1.638283,0.086523056
HEEH_KT_rd6_0793,-0.2561776,-1.9546947,-3.252816,-0.054398537
HEEH_KT_rd6_0793,-0.265601,-1.9029593,-3.2622392,-0.0026631355
HEEH_KT_rd6_0793,-0.022487013,-1.9148035,-3.0191252,-0.014507294
HEEH_KT_rd6_0793,1.2972611,-1.9269662,-1.6993772,-0.02666998
HEEH_KT_rd6_0793,-0.12977973,-1.8658123,-3.126418,0.03448391
HEEH_KT_rd6_0793,-0.14433949,-1.9313469,-3.1409779,-0.031050682
HEEH_KT_rd6_0793,0.16640638,-1.9348011,-2.830232,-0.03450489
HEEH_KT_rd6_0793,0.14558934,-1.8937612,-2.851049,0.0065350533
HEEH_KT_rd6_0793,-0.36610803,-1.9287086,-3.3627462,-0.028412342
HEEH_KT_rd6_0793,-0.23952518,-1.9176121,-3.2361634,-0.017315865
HEEH_KT_rd6_0793,0.009558132,-1.9297991,-2.98708,-0.029502869
HEEH_KT_rd6_0793,1.1924802,-1.9232149,-1.8041581,-0.022918701
HEEH_KT_rd6_0793,1.6178137,-1.9104748,-1.3788246,-0.010178566
HEEH_KT_rd6_0793,0.08578609,-1.8825302,-2.9108522,0.017765999
HEEH_KT_rd6_0793,0.5484917,-1.8405266,-2.4481466,0.05976963
HEEH_KT_rd6_0793,0.66872305,-1.8746114,-2.3279152,0.025684834
HEEH_KT_rd6_0793,2.295374,-1.9128876,-0.7012644,-0.012591362
HEEH_KT_rd6_0793,0.07003541,-1.8813229,-2.9266028,0.01897335
HEEH_KT_rd6_0793,1.1756319,-1.7274051,-1.8210064,0.17289114
HEEH_KT_rd6_0793,1.8270259,-1.9014997,-1.1696124,-0.001203537
HEEH_KT_rd6_0793,1.5388582,-1.9509406,-1.4577801,-0.050644398
HEEH_KT_rd6_0793,1.7804681,-1.8164506,-1.2161702,0.083845615
HEEH_KT_rd6_0793,1.923996,-1.8473902,-1.0726423,0.052906036
HEEH_KT_rd6_0793,1.2003732,-1.8297148,-1.7962651,0.070581436
HEEH_KT_rd6_0793,2.1275659,-1.9006801,-0.86907244,-0.0003838539
HEEH_KT_rd6_0793,2.0651221,-1.9388795,-0.9315162,-0.03858328
HEEH_KT_rd6_0793,2.3481488,-1.9031491,-0.6484895,-0.0028529167
HEEH_KT_rd6_0793,1.7004286,-1.8958292,-1.2962097,0.0044670105
HEEH_KT_rd6_0793,1.8167517,-1.906012,-1.1798866,-0.005715847
HEEH_KT_rd6_0793,0.65103835,-1.8960261,-2.3456,0.0042700768
HEEH_KT_rd6_0793,1.8392851,-1.9439192,-1.1573532,-0.04362297
HEEH_KT_rd6_0793,1.5502256,-1.8852534,-1.4464127,0.015042782
HEEH_KT_rd6_0793,1.9397689,-1.90383,-1.0568694,-0.0035338402
HEEH_KT_rd6_0793,1.1324522,-1.826375,-1.864186,0.0739212
HEEH_KT_rd6_0793,1.5321593,-1.8637402,-1.464479,0.036556005
HEEH_KT_rd6_0793,1.5484195,-1.856358,-1.4482188,0.04393816
HEEH_KT_rd6_0793,0.9512277,-1.8953009,-2.0454106,0.004995346
HEEH_KT_rd6_0793,1.7319165,-1.7077703,-1.2647218,0.19252586
HEEH_KT_rd6_0793,0.54636735,-1.8661327,-2.450271,0.034163475
HEEH_KT_rd6_0793,0.20532179,-1.9251204,-2.7913165,-0.024824142
HEEH_KT_rd6_0793,0.20638962,-1.8508906,-2.7902486,0.049405575
HEEH_KT_rd6_0793,0.2931039,-1.8752649,-2.7035344,0.025031328
HEEH_KT_rd6_0793,-0.0063149896,-1.8863578,-3.0029533,0.013938427
HEEH_KT_rd6_0793,0.2243749,-1.8574858,-2.7722633,0.04281044
HEEH_KT_rd6_0793,0.3541331,-1.9013481,-2.6425052,-0.0010519028
HEEH_KT_rd6_0793,0.35138187,-1.7423804,-2.6452565,0.15791583
HEEH_KT_rd6_0793,0.25119334,-1.7623553,-2.745445,0.13794088
HEEH_KT_rd6_0793,0.48014078,-1.8456516,-2.5164976,0.054644585
HEEH_KT_rd6_0793,0.39546034,-1.8798347,-2.601178,0.02046156
HEEH_KT_rd6_0793,0.49457923,-1.8018737,-2.502059,0.09842253
HEEH_KT_rd6_0793,0.63822174,-1.6655242,-2.3584166,0.23477197
HEEH_KT_rd6_0793,0.7519959,-1.7494695,-2.2446423,0.1508267
HEEH_KT_rd6_0793,0.7867578,-1.6768966,-2.2098804,0.22339964
HEEH_KT_rd6_0793,0.33399588,-1.7515876,-2.6626425,0.14870858
HEEH_KT_rd6_0793,0.4288658,-1.7199471,-2.5677724,0.18034911
HEEH_KT_rd6_0793,0.4867668,-1.666657,-2.5098715,0.23363924
HEEH_KT_rd6_0793,0.46812227,-1.8830271,-2.528516,0.017269135
HEEH_KT_rd6_0793,0.25605014,-1.9055171,-2.7405882,-0.00522089
HEEH_KT_rd6_0793,0.816966,-1.8700066,-2.1796722,0.03028965
HEEH_KT_rd6_0793,0.52604336,-1.8521669,-2.470595,0.04812932
HEEH_KT_rd6_0793,0.43841153,-1.8717489,-2.5582268,0.028547287
HEEH_KT_rd6_0793,0.5274991,-1.8510675,-2.469139,0.04922867
HEEH_KT_rd6_0793,0.5567351,-1.8545642,-2.4399033,0.04573202
HEEH_KT_rd6_0793,0.64403653,-1.8474827,-2.3526018,0.05281353
HEEH_KT_rd6_0793,0.6998642,-1.846945,-2.2967741,0.053351164
HEEH_KT_rd6_0793,0.37177667,-1.8357995,-2.6248617,0.064496756
HEEH_KT_rd6_0793,0.46816662,-1.8164144,-2.5284717,0.083881855
HEEH_KT_rd6_0793,0.49525735,-1.7076979,-2.501381,0.19259834
HEEH_KT_rd6_0793,-0.040445052,-1.7880185,-3.0370834,0.112277746
HEEH_KT_rd6_0793,0.34897965,-1.7535706,-2.6476586,0.14672565
HEEH_KT_rd6_0793,0.44958997,-1.7178273,-2.5470483,0.18246889
HEEH_KT_rd6_0793,0.40026134,-1.7458487,-2.596377,0.15444756
HEEH_KT_rd6_0793,0.5971832,-1.667034,-2.399455,0.23326218
HEEH_KT_rd6_0793,0.6282767,-1.9681048,-2.3683615,-0.06780863
HEEH_KT_rd6_0793,1.4579707,-1.6685643,-1.5386676,0.23173189
HEEH_KT_rd6_0793,1.5372641,-1.8413422,-1.4593742,0.058954
HEEH_KT_rd6_0793,1.8605442,-1.8610764,-1.1360941,0.039219856
HEEH_KT_rd6_0793,1.7325872,-1.8436861,-1.2640511,0.056610107
HEEH_KT_rd6_0793,1.4039426,-1.8644462,-1.5926957,0.035850048
HEEH_KT_rd6_0793,0.812136,-1.8464499,-2.1845024,0.05384636
HEEH_KT_rd6_0793,0.66575754,-1.88658,-2.3308806,0.013716221
HEEH_KT_rd6_0793,1.7103281,-1.7863703,-1.2863102,0.113925934
HEEH_KT_rd6_0793,1.5830325,-1.8079536,-1.4136058,0.092342615
HEEH_KT_rd6_0793,1.235274,-1.7739062,-1.7613643,0.12638998
HEEH_KT_rd6_0793,0.502654,-1.821167,-2.4939842,0.07912922
HEEH_KT_rd6_0793,1.3690679,-1.7920773,-1.6275704,0.10821891
HEEH_KT_rd6_0793,1.0902998,-1.7577608,-1.9063385,0.14253545
HEEH_KT_rd6_0793,1.6381744,-1.7981832,-1.3584639,0.10211301
HEEH_KT_rd6_0793,1.2066662,-1.791439,-1.7899721,0.108857155
HEEH_KT_rd6_0793,0.73328227,-1.7328608,-2.263356,0.16743541
HEEH_KT_rd6_0793,0.83553594,-1.7623236,-2.1611023,0.1379726
HEEH_KT_rd6_0793,0.8369897,-1.7361326,-2.1596487,0.16416359
HEEH_KT_rd6_0793,0.42108133,-1.8536291,-2.575557,0.0466671
HEEH_KT_rd6_0793,1.9362646,-1.7548704,-1.0603737,0.1454258
HEEH_KT_rd6_0793,2.0217123,-1.9045243,-0.974926,-0.004228115
HEEH_KT_rd6_0793,1.6324999,-1.8856559,-1.3641384,0.014640331
HEEH_KT_rd6_0793,1.8707185,-1.8318706,-1.1259198,0.068425655
HEEH_KT_rd6_0793,1.8541894,-1.8492947,-1.1424489,0.05100155
HEEH_KT_rd6_0793,1.9796642,-1.8895307,-1.0169741,0.0107655525
HEEH_KT_rd6_0793,2.1432729,-1.887155,-0.8533654,0.013141155
HEEH_KT_rd6_0793,2.0567787,-1.8628626,-0.9398596,0.037433624
HEEH_KT_rd6_0793,2.08713,-1.8310385,-0.9095082,0.069257736
HEEH_KT_rd6_0793,2.3882847,-1.8775444,-0.6083536,0.022751808
HEEH_KT_rd6_0793,1.6853322,-1.8793988,-1.3113061,0.020897388
HEEH_KT_rd6_0793,1.8570088,-1.8536043,-1.1396295,0.046691895
HEEH_KT_rd6_0793,2.0810359,-1.8034022,-0.91560245,0.096894026
HEEH_KT_rd6_0793,2.0454526,-1.8591063,-0.9511857,0.04118991
HEEH_KT_rd6_0793,1.9552646,-1.8145084,-1.0413737,0.08578777
HEEH_KT_rd6_0793,1.8981931,-1.7365239,-1.0984452,0.16377234
HEEH_KT_rd6_0793,1.770293,-1.7307427,-1.2263453,0.16955352
HEEH_KT_rd6_0793,1.8201312,-1.7255802,-1.1765071,0.174716
HEEH_KT_rd6_0793,3.2258599,-1.88733,0.22922158,0.012966156
HEEH_KT_rd6_0793,1.3370019,-1.9411111,-1.6596364,-0.040814877
HEEH_KT_rd6_0793,1.2024229,-1.9733915,-1.7942154,-0.07309532
HEEH_KT_rd6_0793,1.0580469,-1.8638701,-1.9385914,0.036426067
HEEH_KT_rd6_0793,1.1576399,-1.878294,-1.8389984,0.02200222
HEEH_KT_rd6_0793,1.1436312,-1.8916106,-1.8530071,0.008685589
HEEH_KT_rd6_0793,1.416836,-1.8895946,-1.5798023,0.010701656
HEEH_KT_rd6_0793,1.4552119,-1.9406085,-1.5414264,-0.04031229
HEEH_KT_rd6_0793,1.1259658,-1.9107294,-1.8706725,-0.010433197
HEEH_KT_rd6_0793,1.0791734,-1.9407315,-1.9174649,-0.040435314
HEEH_KT_rd6_0793,1.5414795,-1.9726872,-1.4551588,-0.07239103
HEEH_KT_rd6_0793,1.0027214,-1.9177518,-1.9939169,-0.017455578
HEEH_KT_rd6_0793,1.342163,-1.9189315,-1.6544753,-0.018635273
HEEH_KT_rd6_0793,1.1040702,-1.8836689,-1.8925681,0.016627312
HEEH_KT_rd6_0793,1.3724384,-1.9036093,-1.6241999,-0.0033130646
HEEH_KT_rd6_0793,1.251531,-1.8626623,-1.7451073,0.037633896
HEEH_KT_rd6_0793,1.447248,-1.8910236,-1.5493903,0.009272575
HEEH_KT_rd6_0793,1.590091,-1.8771248,-1.4065473,0.023171425
HEEH_KT_rd6_0793,0.5022031,-1.8847728,-2.4944353,0.015523434
HEEH_KT_rd6_0793,2.0240886,-1.6411891,-0.9725497,0.2591071
HEEH_KT_rd6_0793,0.20080134,-1.8684721,-2.795837,0.031824112
HEEH_KT_rd6_0793,-0.29262674,-1.9247122,-3.2892652,-0.02441597
HEEH_KT_rd6_0793,0.058812894,-1.8963146,-2.9378254,0.0039815903
HEEH_KT_rd6_0793,0.32003167,-1.8974342,-2.6766067,0.0028619766
HEEH_KT_rd6_0793,0.1261692,-1.9023147,-2.870469,-0.0020184517
HEEH_KT_rd6_0793,0.37462035,-1.8607316,-2.6220179,0.03956461
HEEH_KT_rd6_0793,0.06307345,-1.8712368,-2.933565,0.02905941
HEEH_KT_rd6_0793,0.62924695,-1.817574,-2.3673913,0.08272219
HEEH_KT_rd6_0793,2.3218532,-1.8556628,-0.67478514,0.04463339
HEEH_KT_rd6_0793,0.552622,-1.8560944,-2.4440162,0.04420185
HEEH_KT_rd6_0793,0.5730818,-1.8359056,-2.4235566,0.06439066
HEEH_KT_rd6_0793,0.60825837,-1.8041158,-2.38838,0.09618044
HEEH_KT_rd6_0793,0.46665633,-1.881568,-2.529982,0.018728256
HEEH_KT_rd6_0793,0.5603639,-1.8537295,-2.4362745,0.046566725
HEEH_KT_rd6_0793,0.69734395,-1.8164494,-2.2992945,0.08384681
HEEH_KT_rd6_0793,0.53162694,-1.8433819,-2.4650114,0.05691433
HEEH_KT_rd6_0793,0.48994005,-1.8672681,-2.5066981,0.033028126
HEEH_KT_rd6_0793,0.22399862,-1.8929758,-2.7726398,0.007320404
HEEH_KT_rd6_0793,1.5426435,-1.8997259,-1.4539948,0.00057029724
HEEH_KT_rd6_0793,1.197323,-1.8953652,-1.7993153,0.004930973
HEEH_KT_rd6_0793,1.646619,-1.8498349,-1.3500193,0.050461292
HEEH_KT_rd6_0793,1.3235242,-1.8914819,-1.6731141,0.008814335
HEEH_KT_rd6_0793,1.1363237,-1.8948362,-1.8603146,0.005460024
HEEH_KT_rd6_0793,1.0639013,-1.9080644,-1.932737,-0.007768154
HEEH_KT_rd6_0793,1.2603886,-1.9363246,-1.7362497,-0.036028385
HEEH_KT_rd6_0793,0.9499847,-1.915667,-2.0466535,-0.015370846
HEEH_KT_rd6_0793,1.2677566,-1.9097364,-1.7288817,-0.009440184
HEEH_KT_rd6_0793,0.64741516,-1.9056478,-2.3492231,-0.0053515434
HEEH_KT_rd6_0793,1.7741331,-1.8273215,-1.2225052,0.07297468
HEEH_KT_rd6_0793,1.3135529,-1.8336484,-1.6830854,0.06664777
HEEH_KT_rd6_0793,1.4128466,-1.8941512,-1.5837917,0.0061450005
HEEH_KT_rd6_0793,1.7128018,-1.8605213,-1.2838365,0.039774895
HEEH_KT_rd6_0793,1.2424417,-1.8149056,-1.7541966,0.08539057
HEEH_KT_rd6_0793,0.8716124,-1.8600311,-2.1250257,0.040265083
HEEH_KT_rd6_0793,0.89013255,-1.8236823,-2.1065059,0.0766139
HEEH_KT_rd6_0793,-0.1917567,-1.9202566,-3.188395,-0.019960403
HEEH_KT_rd6_0793,1.7408499,-1.8450956,-1.2557884,0.055200577
HEEH_KT_rd6_0793,1.9453148,-1.8282876,-1.0513235,0.07200861
HEEH_KT_rd6_0793,1.9162562,-1.8654203,-1.0803821,0.03487587
HEEH_KT_rd6_0793,1.4491359,-1.8272958,-1.5475024,0.07300043
HEEH_KT_rd6_0793,1.8142071,-1.8681936,-1.1824312,0.032102585
HEEH_KT_rd6_0793,1.6029471,-1.9320498,-1.3936912,-0.03175354
HEEH_KT_rd6_0793,1.4698422,-1.9305825,-1.5267961,-0.030286312
HEEH_KT_rd6_0793,1.5655702,-1.8326669,-1.4310681,0.06762934
HEEH_KT_rd6_0793,1.7625184,-1.8894563,-1.2341199,0.010839939
HEEH_KT_rd6_0793,2.2850685,-1.8324575,-0.7115698,0.06783867
HEEH_KT_rd6_0793,1.46274,-1.8583364,-1.5338984,0.041959763
HEEH_KT_rd6_0793,1.9204055,-1.758254,-1.0762328,0.14204216
HEEH_KT_rd6_0793,1.6657562,-1.711699,-1.3308821,0.1885972
HEEH_KT_rd6_0793,1.1047931,-1.8004329,-1.8918452,0.09986329
HEEH_KT_rd6_0793,1.3694983,-1.745048,-1.62714,0.15524817
HEEH_KT_rd6_0793,1.89852,-1.7267649,-1.0981183,0.1735313
HEEH_KT_rd6_0793,1.4195307,-1.7837794,-1.5771075,0.11651683
HEEH_KT_rd6_0793,1.2163782,-1.6895857,-1.7802601,0.21071053
HEEH_KT_rd6_0793,-0.15877023,-1.8100104,-3.1554086,0.09028578
HEEH_KT_rd6_0793,2.5669549,-1.8554189,-0.42968345,0.04487729
HEEH_KT_rd6_0793,0.7629213,-1.928267,-2.233717,-0.02797079
HEEH_KT_rd6_0793,0.18861258,-1.9477696,-2.8080258,-0.04747343
HEEH_KT_rd6_0793,0.044442955,-1.9086256,-2.9521954,-0.0083293915
HEEH_KT_rd6_0793,1.1383051,-1.9182353,-1.8583332,-0.01793909
HEEH_KT_rd6_0793,0.83621067,-1.9429288,-2.1604276,-0.04263258
HEEH_KT_rd6_0793,0.4918838,-1.9281607,-2.5047545,-0.027864456
HEEH_KT_rd6_0793,0.4769986,-1.9113789,-2.5196397,-0.011082649
HEEH_KT_rd6_0793,-0.11953924,-1.9181204,-3.1161776,-0.017824173
HEEH_KT_rd6_0793,0.66911525,-1.9169946,-2.327523,-0.01669836
HEEH_KT_rd6_0793,-0.7454192,-1.841507,-3.7420576,0.058789253
HEEH_KT_rd6_0793,1.1615784,-1.9389982,-1.8350599,-0.03870201
HEEH_KT_rd6_0793,0.77986443,-1.9355106,-2.216774,-0.035214424
HEEH_KT_rd6_0793,1.2011127,-1.9418106,-1.7955256,-0.041514397
HEEH_KT_rd6_0793,1.1574116,-1.9215617,-1.8392267,-0.021265507
HEEH_KT_rd6_0793,1.6580461,-1.9364781,-1.3385922,-0.036181927
HEEH_KT_rd6_0793,2.266396,-1.9356532,-0.73024225,-0.035357
HEEH_KT_rd6_0793,-0.46544656,-1.8093553,-3.4620848,0.09094095
HEEH_KT_rd6_0793,1.5534614,-1.9754548,-1.4431769,-0.075158596
HEEH_KT_rd6_0793,0.03577944,-1.8808436,-2.9608588,0.019452572
HEEH_KT_rd6_0793,-0.06554228,-1.9053178,-3.0621805,-0.005021572
HEEH_KT_rd6_0793,0.31022662,-1.8761764,-2.6864116,0.024119854
HEEH_KT_rd6_0793,0.20099927,-1.8839474,-2.795639,0.016348839
HEEH_KT_rd6_0793,-0.14656544,-1.8639855,-3.1432037,0.036310673
HEEH_KT_rd6_0793,0.426181,-1.9942117,-2.5704572,-0.09391546
HEEH_KT_rd6_0793,0.37229994,-1.9461665,-2.6243384,-0.045870304
HEEH_KT_rd6_0793,0.5845534,-1.8773837,-2.4120848,0.022912502
HEEH_KT_rd6_0793,0.7673109,-1.8512416,-2.2293274,0.049054623
HEEH_KT_rd6_0793,1.0886188,-1.8686419,-1.9080195,0.031654358
HEEH_KT_rd6_0793,1.4597348,-1.8488395,-1.5369035,0.05145669
HEEH_KT_rd6_0793,0.89810497,-1.9198191,-2.0985334,-0.019522905
HEEH_KT_rd6_0793,1.6407517,-1.900337,-1.3558866,-4.0769577e-05
HEEH_KT_rd6_0793,1.1162628,-1.9037378,-1.8803755,-0.0034415722
HEEH_KT_rd6_0793,1.2618428,-1.7671838,-1.7347955,0.13311243
HEEH_KT_rd6_0793,1.3346407,-1.8114944,-1.6619976,0.08880186
HEEH_KT_rd6_0793,1.9060965,-1.8702998,-1.0905418,0.029996395
HEEH_KT_rd6_0793,-0.56429315,-1.7668796,-3.5609314,0.13341665
HEEH_KT_rd6_0793,1.5377616,-1.9356136,-1.4588767,-0.03531742
HEEH_KT_rd6_0793,1.2969222,-1.762166,-1.6997161,0.13813019
HEEH_KT_rd6_0793,0.7625947,-1.7752795,-2.2340436,0.12501669
HEEH_KT_rd6_0793,0.89688516,-1.7493529,-2.0997531,0.15094328
HEEH_KT_rd6_0793,1.1953894,-1.7287269,-1.8012489,0.17156935
HEEH_KT_rd6_0793,0.29993564,-1.7515965,-2.6967027,0.14869976
HEEH_KT_rd6_0793,1.7591963,-1.8357811,-1.237442,0.064515114
HEEH_KT_rd6_0793,1.0215584,-1.703958,-1.9750799,0.19633818
HEEH_KT_rd6_0793,1.1896099,-1.7367849,-1.8070284,0.16351128
HEEH_KT_rd6_0793,1.6023786,-1.7769384,-1.3942597,0.12335777
HEEH_KT_rd6_0793,0.6430391,-1.7459278,-2.353599,0.1543684
HEEH_KT_rd6_0793,1.334521,-1.7726264,-1.6621172,0.12766981
HEEH_KT_rd6_0793,1.4388857,-1.7476487,-1.5577526,0.1526475
