protein,deltaG,pred_deltaG,ddG,pred_ddG
2LQK,0.16741158,-5.6897235,-1.5547001,-1.2501369
2LQK,-0.067273475,-5.793151,-1.7893852,-1.3535643
2LQK,-0.5516186,-5.9925246,-2.2737303,-1.552938
2LQK,0.20576592,-5.9461737,-1.5163457,-1.506587
2LQK,0.6028924,-4.536082,-1.1192193,-0.09649515
2LQK,1.3674691,-4.865855,-0.35464263,-0.42626858
2LQK,1.2732406,-4.9478507,-0.44887114,-0.50826406
2LQK,0.9002797,-5.2263317,-0.821832,-0.7867451
2LQK,1.4939455,-4.797815,-0.22816622,-0.3582282
2LQK,0.6484119,-5.267401,-1.0736997,-0.8278146
2LQK,1.4037743,-4.9144974,-0.31833744,-0.47491074
2LQK,1.3374653,-5.078721,-0.38464642,-0.6391344
2LQK,1.1786948,-4.969158,-0.54341686,-0.52957153
2LQK,1.0048846,-5.062036,-0.7172271,-0.6224494
2LQK,0.90102255,-4.855219,-0.82108915,-0.41563225
2LQK,0.92511374,-4.9297223,-0.79699796,-0.49013567
2LQK,1.2304599,-4.7477207,-0.49165177,-0.30813408
2LQK,1.6131802,-4.4651093,-0.10893154,-0.025522709
2LQK,1.5235214,-4.360371,-0.19859028,0.07921553
2LQK,0.6190742,-4.7866397,-1.1030375,-0.34705305
2LQK,1.2350701,-4.743229,-0.4870416,-0.30364227
2LQK,1.2807654,-4.5877028,-0.4413463,-0.14811611
2LQK,1.8778142,-5.408883,0.15570247,-0.96929646
2LQK,1.4633309,-4.017934,-0.25878084,0.4216528
2LQK,1.5770223,-4.3679767,-0.14508939,0.071609974
2LQK,1.286762,-4.493101,-0.4353497,-0.05351448
2LQK,1.4557979,-4.747104,-0.2663138,-0.30751753
2LQK,1.2853568,-4.431897,-0.43675494,0.007689476
2LQK,0.78236216,-4.950941,-0.93974954,-0.51135445
2LQK,1.6597874,-4.3695683,-0.062324286,0.07001829
2LQK,1.5912018,-4.508067,-0.13090992,-0.06848049
2LQK,1.9178313,-3.9853013,0.1957196,0.45428538
2LQK,1.4159353,-4.4621277,-0.30617642,-0.022541046
2LQK,0.8408621,-4.933739,-0.8812496,-0.49415255
2LQK,2.023222,-4.130389,0.30111027,0.30919743
2LQK,1.8717119,-4.00248,0.14960015,0.4371066
2LQK,2.0097666,-3.9958255,0.28765488,0.4437611
2LQK,1.9111774,-3.804411,0.1890657,0.6351757
2LQK,2.124306,-3.4285524,0.40219426,1.0110343
2LQK,1.7824411,-4.203063,0.060329437,0.23652363
2LQK,1.7455907,-4.038731,0.023478985,0.40085554
2LQK,1.2739193,-4.568563,-0.44819236,-0.12897635
2LQK,1.936072,-3.4476867,0.21396029,0.99189997
2LQK,1.2837752,-4.6190147,-0.4383365,-0.1794281
2LQK,0.58117247,-5.09217,-1.1409392,-0.6525831
2LQK,0.7457173,-5.359119,-0.9763944,-0.9195323
2LQK,1.0547584,-4.396836,-0.6673533,0.042750835
2LQK,-0.50371754,-5.6820326,-2.2258291,-1.242446
2LQK,1.557409,-4.791461,-0.16470265,-0.35187435
2LQK,1.0111761,-4.5263147,-0.7109356,-0.086728096
2LQK,1.1113732,-4.970389,-0.6107385,-0.53080225
2LQK,1.9977423,-4.7318935,0.2756306,-0.2923069
2LQK,1.7796167,-5.221019,0.05750501,-0.78143215
2LQK,1.3046961,-4.2737203,-0.41741562,0.16586637
2LQK,0.9987895,-4.13574,-0.7233222,0.30384684
2LQK,1.3137509,-3.989516,-0.40836084,0.45007062
2LQK,1.281565,-3.8106415,-0.44054675,0.6289451
2LQK,0.6061162,-3.636226,-1.1159955,0.8033607
2LQK,1.155463,-3.514008,-0.5666487,0.9255786
2LQK,0.9720909,-3.5741334,-0.7500208,0.86545324
2LQK,1.0929465,-3.8468494,-0.6291652,0.5927372
2LQK,1.5452148,-4.6353326,-0.17689693,-0.19574594
2LQK,1.6413581,-4.8816853,-0.080753565,-0.44209862
2LQK,1.3389586,-4.807848,-0.38315308,-0.36826134
2LQK,1.3274425,-4.37885,-0.39466918,0.060736656
2LQK,1.4204047,-5.034917,-0.30170703,-0.59533024
2LQK,1.6601481,-4.3954635,-0.06196356,0.044123173
2LQK,1.4657689,-4.5645857,-0.25634277,-0.12499905
2LQK,1.4298366,-4.145528,-0.29227507,0.2940588
2LQK,1.5904107,-4.6279206,-0.131701,-0.18833399
2LQK,0.7908443,-5.206783,-0.9312674,-0.7671962
2LQK,1.8880389,-4.151086,0.16592717,0.2885008
2LQK,1.98319,-3.8372817,0.26107824,0.60230494
2LQK,1.4501365,-4.040626,-0.27197516,0.3989606
2LQK,1.2731452,-3.802476,-0.4489665,0.6371107
2LQK,2.2054958,-3.4760852,0.48338413,0.96350145
2LQK,1.951942,-3.618219,0.22983027,0.82136774
2LQK,1.9350634,-3.6461964,0.21295166,0.7933903
2LQK,1.2367696,-4.7896366,-0.48534214,-0.35004997
2LQK,1.77758,-3.903756,0.05546832,0.53583074
2LQK,0.18403578,-6.0458555,-1.5380759,-1.6062689
2LQK,0.44086748,-5.3756557,-1.2812443,-0.936069
2LQK,0.09209287,-5.237009,-1.6300188,-0.7974224
2LQK,0.81758374,-4.8503838,-0.90452796,-0.41079712
2LQK,1.5296348,-4.5868096,-0.19247687,-0.147223
2LQK,0.72605634,-5.4387684,-0.99605536,-0.99918175
2LQK,-0.47736847,-5.0851994,-2.19948,-0.6456127
2LQK,0.6906753,-4.2597485,-1.0314364,0.17983818
2LQK,0.008292829,-4.0425415,-1.7138189,0.39704514
2LQK,1.5048386,-3.884448,-0.21727312,0.5551386
2LQK,0.883984,-5.126143,-0.8381277,-0.68655634
2LQK,1.0808946,-4.8799644,-0.6412171,-0.4403777
2LQK,0.39860633,-5.4663553,-1.3235054,-1.0267687
2LQK,1.7402145,-4.2737427,0.018102765,0.16584396
2LQK,0.05092843,-5.4238796,-1.6711832,-0.984293
2LQK,0.8529663,-4.392036,-0.8691454,0.04755068
2LQK,0.14303376,-5.327626,-1.579078,-0.8880396
2LQK,1.6123898,-4.418333,-0.1097219,0.021253586
2LQK,1.6447742,-4.6991215,-0.0773375,-0.25953484
2LQK,1.339347,-4.1428833,-0.3827647,0.29670334
2LQK,0.79928696,-4.949504,-0.92282474,-0.50991726
2LQK,1.3662094,-4.7614164,-0.3559023,-0.3218298
2LQK,1.8376818,-3.4228272,0.11557007,1.0167594
2LQK,1.7340385,-2.9988046,0.01192677,1.4407821
2LQK,2.3464882,-3.3112626,0.62437654,1.128324
2LQK,2.386188,-2.87249,0.6640763,1.5670967
2LQK,1.0733134,-3.375699,-0.64879835,1.0638876
2LQK,1.1158881,-3.299125,-0.6062236,1.1404617
2LQK,1.0893283,-2.9559436,-0.6327834,1.483643
2LQK,1.6298366,-3.4324045,-0.09227514,1.0071821
2LQK,0.96978337,-4.7661114,-0.75232834,-0.32652473
2LQK,2.2809134,-4.181704,0.55880165,0.2578826
2LQK,0.5195155,-6.441793,-1.2025962,-2.0022063
2LQK,1.7115479,-4.04049,-0.01056385,0.3990965
2LQK,1.8657192,-3.817088,0.1436075,0.62249875
2LQK,1.7963864,-4.585577,0.07427466,-0.14599037
2LQK,1.7534342,-4.003484,0.03132248,0.43610287
2LQK,1.7667985,-3.9706702,0.044686794,0.46891642
2LQK,1.7651137,-4.155483,0.04300201,0.28410387
2LQK,1.921183,-3.8753445,0.19907129,0.5642421
2LQK,1.7783595,-4.127389,0.05624783,0.3121977
2LQK,1.7377135,-4.2133794,0.015601754,0.22620726
2LQK,0.7849584,-5.2019625,-0.9371533,-0.76237583
2LQK,1.851171,-3.8452652,0.12905931,0.5943215
2LQK,1.8683344,-3.431304,0.14622271,1.0082827
2LQK,2.282586,-3.4382188,0.5604744,1.0013678
2LQK,2.1352212,-3.2610893,0.41310954,1.1784973
2LQK,2.1861048,-3.1561456,0.46399307,1.2834411
2LQK,2.076002,-3.2343373,0.35389018,1.2052493
2LQK,1.9780049,-3.4034648,0.25589323,1.0361218
2LQK,-0.05284388,-6.155506,-1.7749556,-1.7159195
2LQK,0.38294077,-5.4434843,-1.3391709,-1.0038977
2LQK,-0.9939522,-5.9640136,-2.716064,-1.5244269
2LQK,0.2581166,-5.3156404,-1.4639951,-0.8760538
2LQK,1.2818177,-4.678655,-0.44029403,-0.23906851
2LQK,1.4029166,-4.479265,-0.31919515,-0.039678574
2LQK,1.1382706,-4.761767,-0.5838411,-0.32218027
2LQK,1.3987142,-4.5540314,-0.32339752,-0.11444473
2LQK,1.2848698,-4.6813,-0.4372419,-0.24171352
2LQK,1.2191008,-4.667824,-0.50301087,-0.22823715
2LQK,1.3104995,-4.825513,-0.41161215,-0.38592625
2LQK,1.0803157,-4.7336802,-0.641796,-0.2940936
2LQK,1.2651495,-4.7985764,-0.45696223,-0.35898972
2LQK,1.4126981,-4.514889,-0.30941355,-0.075302124
2LQK,1.4165952,-4.5033836,-0.30551648,-0.063797
2LQK,1.4016496,-4.41187,-0.3204621,0.027716637
2LQK,1.5547311,-4.1596994,-0.16738057,0.2798872
2LQK,1.4519572,-4.4161453,-0.27015448,0.023441315
2LQK,1.4413303,-4.2027683,-0.2807814,0.23681831
2LQK,1.5523719,-4.412348,-0.16973984,0.027238846
2LQK,1.8066633,-4.4640427,0.08455157,-0.024456024
2LQK,1.8361832,-4.1446004,0.11407149,0.29498625
2LQK,1.9395012,-3.5856676,0.21738946,0.853919
2LQK,1.5097362,-4.9169836,-0.21237552,-0.47739697
2LQK,1.5461922,-4.7267885,-0.17591953,-0.28720188
2LQK,1.632048,-4.648346,-0.09006369,-0.20875931
2LQK,1.800721,-4.8328023,0.07860935,-0.39321566
2LQK,1.6437755,-4.5169687,-0.07833624,-0.07738209
2LQK,1.5288228,-4.9367924,-0.19328892,-0.49720573
2LQK,1.440484,-5.0726633,-0.28162766,-0.63307667
2LQK,1.3563921,-4.9968414,-0.36571956,-0.5572548
2LQK,1.4655383,-4.9080267,-0.25657344,-0.46844006
2LQK,1.5641037,-4.872119,-0.15800798,-0.4325323
2LQK,1.5073546,-4.8001585,-0.21475708,-0.36057186
2LQK,1.6594557,-4.7250233,-0.062656045,-0.28543663
2LQK,1.2004827,-4.954478,-0.521629,-0.51489115
2LQK,1.2502644,-4.798194,-0.4718473,-0.3586073
2LQK,1.5874203,-5.1084666,-0.13469136,-0.66888
2LQK,1.7607826,-4.715519,0.038670897,-0.2759323
2LQK,1.9215963,-4.5308847,0.19948459,-0.0912981
2LQK,1.8219653,-5.4784174,0.099853635,-1.0388308
2LQK,1.430759,-4.650282,-0.29135275,-0.21069527
2LQK,1.1625888,-4.831298,-0.55952287,-0.39171124
2LQK,1.3697507,-4.7928143,-0.35236096,-0.35322762
2LQK,1.3955986,-4.409801,-0.32651305,0.029785633
2LQK,1.2981602,-4.586441,-0.4239515,-0.1468544
2LQK,1.6924871,-4.5084286,-0.029624581,-0.068841934
2LQK,1.6219499,-4.7801065,-0.10016179,-0.3405199
2LQK,1.9056174,-4.2687616,0.18350565,0.170825
2LQK,1.3492978,-4.5840135,-0.37281394,-0.14442682
2LQK,1.5792915,-4.5297112,-0.14282024,-0.09012461
2LQK,1.4894874,-4.4592533,-0.23262429,-0.019666672
2LQK,1.693488,-4.354814,-0.0286237,0.08477259
2LQK,1.3278424,-4.620247,-0.39426935,-0.18066025
2LQK,1.6361494,-4.5190635,-0.085962296,-0.07947683
2LQK,1.5058326,-4.824251,-0.21627915,-0.38466454
2LQK,1.4958359,-4.319988,-0.2262758,0.119598866
2LQK,1.5001684,-4.14066,-0.22194326,0.29892683
2LQK,0.9826776,-4.903137,-0.7394341,-0.46355057
2LQK,1.8198822,-3.7847528,0.09777045,0.6548338
2LQK,1.6790632,-4.6612105,-0.0430485,-0.2216239
2LQK,1.5756247,-4.751253,-0.146487,-0.3116665
2LQK,1.8920883,-4.489684,0.16997659,-0.050097466
2LQK,1.6911311,-4.424135,-0.030980587,0.015451431
2LQK,1.67414,-4.6106925,-0.047971725,-0.17110586
2LQK,1.7139329,-4.5414753,-0.00817883,-0.10188866
2LQK,1.6248263,-4.561052,-0.09728539,-0.121465206
2LQK,1.7355001,-4.463162,0.013388395,-0.023575306
2LQK,1.6542528,-4.5664682,-0.067858934,-0.1268816
2LQK,1.7740648,-4.3814845,0.051953077,0.05810213
2LQK,1.9440951,-4.634788,0.22198343,-0.1952014
2LQK,1.6846454,-4.5764146,-0.037466288,-0.13682795
2LQK,1.6149031,-4.758849,-0.10720861,-0.3192625
2LQK,1.5643338,-4.6822543,-0.1577779,-0.24266768
2LQK,1.5452456,-4.7593384,-0.17686605,-0.31975174
2LQK,1.7235302,-4.6951675,0.0014184713,-0.2555809
2LQK,1.754793,-4.516845,0.032681346,-0.07725859
2LQK,1.7141993,-4.6396694,-0.007912397,-0.20008278
2LQK,2.074956,-4.2582693,0.35284424,0.18131733
2LQK,1.7311959,-4.29553,0.009084225,0.1440568
2LQK,1.8383503,-4.565648,0.116238594,-0.12606144
2LQK,2.0376732,-4.2942963,0.31556153,0.14529037
2LQK,1.4842311,-4.6676855,-0.23788059,-0.22809887
2LQK,2.0303612,-4.1471906,0.30824947,0.29239607
2LQK,1.8968769,-4.452059,0.17476523,-0.012472153
2LQK,1.9680481,-4.324807,0.2459364,0.11477947
2LQK,1.8515328,-4.331188,0.12942111,0.10839844
2LQK,1.7094297,-4.179097,-0.012681961,0.26048946
2LQK,2.1086974,-4.0519457,0.3865857,0.38764095
2LQK,2.053521,-3.7886667,0.33140922,0.6509199
2LQK,2.056965,-3.9302986,0.3348534,0.5092881
2LQK,2.0258713,-3.6912684,0.30375957,0.7483182
2LQK,2.340724,-3.6394687,0.6186123,0.80011797
2LQK,2.1790705,-3.9788384,0.45695877,0.4607482
2LQK,2.4336846,-3.802374,0.7115729,0.63721275
2LQK,1.2346159,-5.4933276,-0.48749578,-1.053741
2LQK,1.5126483,-4.2653627,-0.20946336,0.1742239
2LQK,0.7393939,-4.6619067,-0.9827178,-0.22232008
2LQK,0.90887225,-4.703183,-0.81323946,-0.26359653
2LQK,1.6632767,-4.030767,-0.05883503,0.40881968
2LQK,-0.2481954,-5.2917457,-1.9703071,-0.852159
2LQK,1.9554034,-3.9770293,0.23329175,0.46255732
2LQK,2.0248652,-3.8126206,0.30275345,0.626966
2LQK,2.1875396,-4.2767725,0.46542788,0.16281414
2LQK,1.7048117,-4.2377644,-0.01730001,0.20182228
2LQK,0.6243341,-4.5690827,-1.0977776,-0.1294961
2LQK,1.6233474,-4.1254377,-0.0987643,0.3141489
2LQK,1.3631408,-4.036377,-0.35897088,0.4032097
2LQK,2.0848641,-3.582847,0.36275244,0.8567395
2LQK,1.7382082,-3.651803,0.016096473,0.7877836
2LQK,1.4021161,-3.5313725,-0.31999564,0.9082141
2LQK,1.7503496,-3.6930757,0.028237939,0.746511
2LQK,1.7406895,-3.9176102,0.018577814,0.5219765
2LQK,1.9617141,-4.2364244,0.23960245,0.2031622
2LQK,2.1569788,-3.5111008,0.43486714,0.9284859
2LQK,1.5470597,-4.9907827,-0.17505205,-0.5511961
2LQK,0.73893034,-5.2364025,-0.98318136,-0.7968159
2LQK,-0.8751138,-5.8287487,-2.5972254,-1.3891621
2LQK,1.4415554,-4.8154645,-0.28055632,-0.37587786
2LQK,1.5856103,-4.7666593,-0.13650143,-0.32707262
2LQK,1.4341706,-4.670498,-0.2879411,-0.23091125
2LQK,0.9604483,-4.824344,-0.7616634,-0.38475752
2LQK,0.66926795,-5.663825,-1.0528438,-1.2242384
2LQK,0.3450959,-4.9952235,-1.3770158,-0.5556369
2LQK,1.6279905,-4.046233,-0.09412122,0.39335346
2LQK,1.3655192,-3.4952135,-0.35659254,0.94437313
2LQK,1.9172865,-3.576651,0.19517481,0.86293554
2LQK,1.785784,-3.2320442,0.063672304,1.2075424
2LQK,1.2716403,-4.7787666,-0.4504714,-0.33918
2LQK,1.5460157,-3.5722232,-0.17609596,0.86736345
2LQK,1.5032083,-3.5592952,-0.21890342,0.88029146
2LQK,1.6671206,-3.8677323,-0.054991126,0.57185435
2LQK,-0.42933065,-5.541246,-2.1514423,-1.1016593
2LQK,0.26076052,-5.032111,-1.4613512,-0.5925245
2LQK,-0.21379395,-5.579796,-1.9359057,-1.1402092
2LQK,0.78580546,-4.9653625,-0.93630624,-0.5257759
2LQK,0.99156034,-4.4564667,-0.73055136,-0.016880035
2LQK,-0.33226037,-4.5379515,-2.054372,-0.09836483
2LQK,1.6549994,-4.267458,-0.06711233,0.17212868
2LQK,1.5978253,-4.451412,-0.12428641,-0.0118255615
2LQK,0.7962858,-4.6017942,-0.9258259,-0.1622076
2LQK,1.6572018,-6.2960377,-0.064909935,-1.856451
2LQK,0.9583083,-6.2954693,-0.7638034,-1.8558826
2LQK,0.030161655,-4.9327364,-1.6919501,-0.49314976
2LQK,0.3043395,-4.3257627,-1.4177722,0.11382389
2LQK,1.3246824,-4.0015078,-0.39742935,0.43807888
2LQK,-0.22379737,-5.01651,-1.945909,-0.5769234
2LQK,-0.34941766,-4.972389,-2.0715294,-0.5328026
2LQK,0.53438896,-4.0666933,-1.1877227,0.37289333
2LQK,0.9970122,-5.242636,-0.7250995,-0.80304956
2LQK,0.94120526,-4.4982777,-0.78090644,-0.058691025
2LQK,0.7856108,-4.0685816,-0.9365009,0.37100506
2LQK,0.7133252,-4.5327644,-1.0087864,-0.093177795
2LQK,0.41016597,-4.375025,-1.3119457,0.064561844
2LQK,1.2969524,-4.3407593,-0.42515934,0.09882736
2LQK,0.8009737,-4.205573,-0.921138,0.23401356
2LQK,0.13280411,-4.405291,-1.5893075,0.03429556
2LQK,0.7088752,-4.024768,-1.0132365,0.41481876
2LQK,1.3154961,-4.18675,-0.4066156,0.2528367
2LQK,1.1321641,-4.2160926,-0.5899476,0.22349405
2LQK,0.3102094,-5.5300837,-1.4119023,-1.090497
2LQK,0.98853093,-3.582328,-0.73358077,0.85725856
2LQK,1.6615481,-3.1439726,-0.060563564,1.295614
2LQK,0.6764634,-3.2666087,-1.0456483,1.1729779
2LQK,0.9307567,-3.0983348,-0.791355,1.3412519
2LQK,1.369234,-4.095357,-0.35287774,0.3442297
2LQK,0.8836143,-3.924724,-0.8384974,0.51486254
2LQK,0.80381286,-3.078756,-0.91829884,1.3608305
2LQK,1.5765457,-3.5509024,-0.14556599,0.8886843
2LQK,-0.37295386,-5.7867923,-2.0950656,-1.3472056
2LQK,-0.58847445,-5.207412,-2.3105862,-0.7678251
2LQK,-0.4391768,-5.4598155,-2.1612885,-1.0202289
2LQK,0.15938246,-5.3472004,-1.5627292,-0.90761375
2LQK,0.7463976,-5.579637,-0.9757141,-1.1400504
2LQK,0.29076955,-5.355564,-1.4313421,-0.9159775
2LQK,0.7338294,-4.748255,-0.9882823,-0.30866814
2LQK,1.0248278,-4.318906,-0.69728386,0.12068081
2LQK,1.3453962,-4.251237,-0.37671554,0.18834972
2LQK,0.80759174,-4.979336,-0.91451997,-0.53974915
2LQK,0.93895096,-4.6134944,-0.78316075,-0.17390776
2LQK,0.9964967,-4.400239,-0.725615,0.03934765
2LQK,0.8956294,-4.5359077,-0.8264823,-0.096321106
2LQK,1.1032376,-4.9018645,-0.6188741,-0.4622779
2LQK,1.4154098,-4.57107,-0.3067019,-0.13148355
2LQK,1.1754797,-4.62366,-0.54663205,-0.18407345
2LQK,1.9406099,-4.174328,0.21849823,0.2652588
2LQK,0.84357744,-5.033429,-0.87853426,-0.5938425
2LQK,0.94606405,-4.8675394,-0.77604765,-0.42795277
2LQK,1.2650255,-4.7178545,-0.4570862,-0.27826786
2LQK,1.4088975,-4.6534595,-0.31321418,-0.21387291
2LQK,1.2762995,-4.82196,-0.44581223,-0.38237333
2LQK,1.2502228,-4.705324,-0.4718889,-0.26573753
2LQK,1.0638508,-4.7844143,-0.65826094,-0.34482765
2LQK,1.0976149,-4.5286975,-0.6244968,-0.08911085
2LQK,1.0177231,-4.7597566,-0.7043886,-0.32016993
2LQK,1.144605,-4.6903787,-0.57750666,-0.25079203
2LQK,1.644219,-4.6615868,-0.07789266,-0.22200012
2LQK,1.0082617,-4.3434334,-0.71385,0.09615326
2LQK,0.9438947,-4.340364,-0.778217,0.09922266
2LQK,0.28491846,-5.1455016,-1.4371933,-0.705915
2LQK,1.2108728,-3.7212963,-0.51123893,0.7182903
2LQK,1.1098903,-4.5398088,-0.61222136,-0.10022211
2LQK,1.4094148,-4.5260615,-0.31269693,-0.086474895
2LQK,1.9883678,-4.417265,0.2662561,0.022321701
2LQK,1.4157475,-4.366268,-0.30636418,0.07331848
2LQK,2.1892805,-4.3565025,0.4671688,0.08308411
2LQK,1.1738247,-4.737132,-0.54828703,-0.29754543
2LQK,1.3243616,-4.6096954,-0.39775014,-0.1701088
2LQK,1.1809924,-4.74235,-0.54111934,-0.30276346
2LQK,1.6346346,-4.523416,-0.08747709,-0.0838294
2LQK,1.2108572,-4.5656233,-0.51125455,-0.12603664
2LQK,1.101782,-4.160879,-0.62032974,0.2787075
2LQK,1.0198116,-3.8463438,-0.7023001,0.5932429
2LQK,0.8519242,-4.2918677,-0.8701875,0.1477189
2LQK,0.9718618,-3.972761,-0.7502499,0.46682572
2LQK,1.3624095,-3.9547615,-0.35970223,0.48482513
2LQK,1.3146877,-3.6966767,-0.40742397,0.7429099
2LQK,1.4992023,-3.6257863,-0.22290945,0.81380033
2LQK,0.7019464,-4.9501753,-1.0201653,-0.51058865
2LQK,2.2867827,-3.927123,0.56467104,0.51246357
2LQK,0.96725285,-4.502696,-0.75485885,-0.0631094
2LQK,0.55898416,-4.4710846,-1.1631275,-0.031497955
2LQK,0.7002997,-4.85349,-1.021812,-0.41390324
2LQK,1.1453875,-4.3929086,-0.5767242,0.046678066
2LQK,0.80705225,-4.6970563,-0.91505945,-0.25746965
2LQK,0.8786168,-4.642769,-0.8434949,-0.20318222
2LQK,0.5910853,-4.6942873,-1.1310264,-0.25470066
2LQK,1.7036026,-4.2305794,-0.01850915,0.20900726
2LQK,1.8629072,-4.15186,0.14079547,0.2877264
2LQK,2.6666615,-2.9212942,0.9445498,1.5182924
2LQK,1.2528665,-4.224576,-0.4692452,0.21501064
2LQK,0.96685064,-2.9670591,-0.75526106,1.4725275
2LQK,0.8979936,-2.8143234,-0.8241181,1.6252632
2LQK,1.7480592,-3.234201,0.025947452,1.2053857
2LQK,1.4562382,-2.8809857,-0.26587355,1.5586009
2LQK,2.1039233,-3.8664877,0.38181162,0.5730989
2LQK,1.3682312,-3.727943,-0.35388052,0.7116437
2LQK,1.2483054,-3.2584162,-0.47380626,1.1811705
2LQK,1.5424892,-3.6840057,-0.17962253,0.7555809
2LQK,1.4987353,-4.612426,-0.2233764,-0.17283916
2LQK,1.9746022,-4.3378468,0.25249052,0.10173988
2LQK,1.3188684,-4.7520947,-0.4032433,-0.3125081
2LQK,1.7167408,-4.6719875,-0.0053708553,-0.2324009
2LQK,1.1237884,-4.8569593,-0.59832335,-0.4173727
2LQK,0.9700593,-4.795743,-0.7520524,-0.35615635
2LQK,1.2180073,-4.803081,-0.5041044,-0.3634944
2LQK,1.4199936,-4.7316837,-0.30211806,-0.2920971
2LQK,1.5069628,-4.871497,-0.21514893,-0.4319105
2LQK,1.5075706,-4.633585,-0.21454108,-0.19399834
2LQK,1.24738,-4.86182,-0.47473168,-0.42223358
2LQK,1.2453597,-4.744652,-0.47675204,-0.30506516
2LQK,0.7872098,-5.014118,-0.9349019,-0.57453156
2LQK,0.92237574,-4.888569,-0.79973596,-0.44898224
2LQK,1.7254198,-4.203147,0.0033080578,0.2364397
2LQK,1.512228,-4.1527433,-0.20988369,0.2868433
2LQK,1.3926193,-4.2846727,-0.32949245,0.1549139
2LQK,0.60082394,-5.2815595,-1.1212878,-0.8419728
2LQK,1.6493665,-4.498035,-0.072745204,-0.058448315
2LQK,1.3738425,-4.4399695,-0.34826922,-0.00038290024
2LQK,1.6058848,-4.4968657,-0.11622691,-0.05727911
2LQK,1.2077522,-4.675917,-0.5143595,-0.23633051
2LQK,1.3021622,-4.476937,-0.41994953,-0.037350178
2LQK,1.3563002,-4.836376,-0.36581147,-0.39678955
2LQK,1.4718547,-4.421907,-0.25025702,0.017679691
2LQK,1.617768,-4.4462953,-0.10434365,-0.006708622
2LQK,1.6247792,-4.354533,-0.09733248,0.085053444
2LQK,1.422389,-4.286828,-0.29972267,0.1527586
2LQK,1.1472677,-4.5235806,-0.574844,-0.08399391
2LQK,1.5300024,-3.901336,-0.19210935,0.5382507
2LQK,1.7845936,-3.4443188,0.06248188,0.99526787
2LQK,1.5004302,-4.0218577,-0.22168148,0.4177289
2LQK,1.5813984,-3.5152025,-0.14071333,0.9243841
2LQK,1.0833669,-3.63436,-0.63874483,0.80522656
2LQK,1.2366265,-3.9218695,-0.4854852,0.5177171
2LQK,1.1728601,-3.5828865,-0.54925156,0.8567002
2LQK,0.7524952,-4.7860713,-0.9696165,-0.34648466
2LQK,2.0451174,-3.6201494,0.32300568,0.81943727
2LQK,1.2201889,-4.9163904,-0.50192285,-0.47680378
2LQK,1.0091459,-5.0750465,-0.71296585,-0.6354599
2LQK,1.5106336,-4.725198,-0.21147811,-0.28561115
2LQK,1.9987314,-4.593196,0.27661967,-0.15360928
2LQK,0.71804255,-5.177117,-1.0040691,-0.73753023
2LQK,1.5142696,-4.9050207,-0.20784211,-0.46543407
2LQK,1.2934463,-4.863067,-0.4286654,-0.4234805
2LQK,1.3836724,-4.6799183,-0.33843935,-0.24033165
2LQK,1.7930635,-4.794676,0.07095182,-0.3550892
2LQK,1.9489038,-4.6331105,0.2267921,-0.19352388
2LQK,1.2565925,-4.915584,-0.4655192,-0.47599745
2LQK,1.7237269,-4.1856766,0.0016151667,0.25391006
2LQK,1.316217,-3.8376272,-0.40589476,0.60195947
2LQK,1.0920612,-4.2778068,-0.63005054,0.16177988
2LQK,1.5431372,-3.7051451,-0.17897451,0.7344415
2LQK,1.86099,-3.8012536,0.13887835,0.6383331
2LQK,1.5846244,-3.833989,-0.13748729,0.60559773
2LQK,0.5431336,-4.987546,-1.1789781,-0.5479593
2LQK,2.099265,-3.9247284,0.3771534,0.51485825
2LQK,1.0478458,-4.3647375,-0.67426586,0.07484913
2LQK,0.5465568,-4.5712595,-1.175555,-0.13167286
2LQK,0.6588071,-4.3755975,-1.0633047,0.06398916
2LQK,0.83262616,-4.1507554,-0.88948554,0.28883123
2LQK,0.5909374,-4.996468,-1.1311743,-0.5568814
2LQK,0.99215126,-4.424944,-0.72996044,0.014642715
2LQK,0.82773286,-4.3870807,-0.89437884,0.05250597
2LQK,0.4391324,-4.2956657,-1.2829792,0.1439209
2LQK,0.61274064,-4.635923,-1.1093711,-0.19633627
2LQK,0.8089214,-4.4443593,-0.9131903,-0.004772663
2LQK,0.8943363,-3.8739223,-0.8277754,0.5656643
2LQK,0.8512573,-3.5896459,-0.8708544,0.8499408
2LQK,0.7697593,-3.9349844,-0.9523524,0.5046022
2LQK,0.8466017,-3.6621842,-0.87551,0.7774024
2LQK,0.5577357,-3.0115385,-1.164376,1.4280481
2LQK,0.8758232,-3.3486488,-0.8462885,1.0909379
2LQK,0.5178842,-3.2417824,-1.2042274,1.1978042
2LQK,0.37988824,-4.92563,-1.3422234,-0.48604345
2LQK,1.5789925,-3.8504682,-0.14311922,0.5891185
2LQK,0.006651151,-6.692689,-1.7154605,-2.2531023
2LQK,1.3836983,-6.8039904,-0.33841336,-2.3644037
2LQK,0.04534045,-6.5730567,-1.6767713,-2.13347
2LQK,0.06960515,-6.7143865,-1.6525066,-2.2747998
2LQK,-0.2867641,-6.761435,-2.0088758,-2.3218484
2LQK,0.45423758,-6.557349,-1.2678741,-2.1177626
2LQK,0.10721544,-6.547655,-1.6148963,-2.1080685
2LQK,0.04090926,-6.560336,-1.6812024,-2.1207495
2LQK,-0.107367694,-6.6080327,-1.8294795,-2.168446
